;EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
10668;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47160.0;7041.0;3.0;0.0;0.0;0.0;0.0;0.0;9.86667;0.0
10669;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;816756.0;739305.0;79328.0;61873.0;20871.0;4694.0;2.0;0.0;0.0;0.0;348.0;33800.0;8.65;0.0
10670;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35740.0;556.0;331113.0;9999.0;0.0;97719700.0;83881800.0;12040200.0;7804840.0;2172430.0;464706.0;198.0;777122000.0;23467700.0;0.0;41636.0;5130040.0;657.45;313881.0
10671;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;40150.0;1199.0;74656.0;18210.0;17.0;15872000.0;13530600.0;1764330.0;1166190.0;618630.0;82902.0;246.0;25159100.0;6136770.0;5729.0;47098.0;5235560.0;239.9;374945.0
10672;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21235.0;269.0;28196.0;3365.0;0.0;19370700.0;17179100.0;2192110.0;1535440.0;553813.0;98698.0;122.0;22810600.0;2722280.0;0.0;23944.0;2709670.0;189.2;277203.0
10673;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11677.0;0.0;15.0;0.0;0.0;0.0;2722.0;323700.0;8.28333;0.0
10675;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8002.0;44.0;11796.0;518.0;0.0;12461400.0;9890470.0;1263660.0;827923.0;335900.0;75396.0;61.0;14579900.0;640248.0;0.0;10082.0;1022400.0;122.317;57916.0
10676;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;156.0;0.0;335.0;0.0;0.0;346956.0;311064.0;33698.0;24021.0;9136.0;1994.0;1.0;667990.0;0.0;0.0;174.0;16900.0;2.85;12.0
10677;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4935.0;32.0;16172.0;605.0;0.0;13419600.0;9840390.0;1371650.0;868303.0;361526.0;81754.0;41.0;32247000.0;1206370.0;0.0;6730.0;687900.0;121.467;49170.0
10678;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJA;JAGUARUNA;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2245.0;28.0;5.0;0.0;0.0;3251250.0;1430060.0;331481.0;121367.0;107130.0;19747.0;31.0;3185.0;0.0;0.0;5104.0;520400.0;40.8833;22175.0
10679;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9309.0;61.0;0.0;0.0;0.0;25651300.0;22118200.0;2488360.0;1813240.0;640546.0;147312.0;62.0;0.0;0.0;0.0;10796.0;1047300.0;203.6;64986.0
10680;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;17238.0;283.0;50810.0;1767.0;0.0;42267000.0;37751200.0;4954960.0;3271100.0;934338.0;203670.0;93.0;111274000.0;3869730.0;0.0;19300.0;2262540.0;293.45;150011.0
10682;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6463.0;63.0;0.0;0.0;0.0;14123800.0;12667500.0;1551340.0;1066690.0;353845.0;82320.0;42.0;0.0;0.0;0.0;7206.0;791503.0;120.7;59516.0
10683;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJV;JOINVILLE;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8626.0;77.0;15858.0;625.0;0.0;4025370.0;3355510.0;399568.0;291955.0;177328.0;23729.0;61.0;6168760.0;243125.0;0.0;10348.0;1027200.0;66.2833;87800.0
10684;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBLO;LONDRINA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;13051.0;218.0;8256.0;418.0;0.0;7261860.0;6212280.0;733090.0;539291.0;298947.0;43316.0;91.0;3929860.0;198968.0;0.0;15256.0;1540180.0;111.65;145974.0
10685;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;153.0;3.0;0.0;0.0;0.0;98310.0;86445.0;9548.0;7664.0;3149.0;565.0;1.0;0.0;0.0;0.0;174.0;16900.0;2.0;2090.0
10686;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9536.0;138.0;10376.0;124.0;0.0;6897520.0;5387840.0;787433.0;469460.0;243502.0;35030.0;62.0;5862440.0;70060.0;0.0;12208.0;1393710.0;82.8833;105381.0
10687;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3867.0;38.0;18.0;0.0;0.0;3886260.0;3085870.0;412480.0;251862.0;127126.0;24738.0;31.0;14364.0;0.0;0.0;4870.0;516900.0;45.9667;25592.0
10688;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;26968.0;367.0;49089.0;503.0;0.0;59278100.0;51778600.0;6916690.0;4390550.0;1271890.0;293760.0;153.0;94250900.0;965760.0;0.0;30874.0;3602450.0;429.583;215095.0
10689;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1861.0;2.0;13086.0;136.0;0.0;7942100.0;4946540.0;810096.0;466239.0;190721.0;47844.0;18.0;34782600.0;361488.0;0.0;2988.0;304778.0;66.55;22753.0
10690;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;18142.0;250.0;13166.0;594.0;0.0;9227480.0;8000620.0;908669.0;688832.0;385055.0;53802.0;122.0;5806210.0;261954.0;0.0;20924.0;2060700.0;137.2;188309.0
10691;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36332.0;1118.0;29626.0;7447.0;0.0;41046700.0;31463500.0;4659780.0;2709270.0;1254150.0;206974.0;239.0;25656100.0;6449100.0;0.0;47398.0;5380860.0;404.833;374103.0
10692;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPF;PASSO FUNDO;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3984.0;38.0;21.0;0.0;0.0;4298060.0;3159310.0;415887.0;263858.0;134518.0;24583.0;31.0;16653.0;0.0;0.0;5420.0;524474.0;50.9167;33933.0
10693;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10648.0;30.0;38522.0;338.0;0.0;20080600.0;15705800.0;2179140.0;1383780.0;510243.0;109150.0;74.0;56820000.0;498550.0;0.0;13614.0;1477400.0;174.983;101059.0
10694;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPL;PETROLINA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9037.0;48.0;0.0;0.0;0.0;17819300.0;15236400.0;1762370.0;1271820.0;458855.0;104532.0;62.0;0.0;0.0;0.0;10569.0;1045310.0;153.75;76590.0
10695;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;18828.0;152.0;3709.0;1026.0;0.0;24841900.0;20635500.0;2715160.0;1684900.0;653463.0;132616.0;121.0;4065060.0;1124500.0;0.0;22666.0;2477360.0;224.683;121559.0
10696;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4765.0;26.0;16912.0;360.0;0.0;12854900.0;11788600.0;1311200.0;1087350.0;337659.0;76694.0;31.0;41840300.0;890640.0;0.0;5196.0;530000.0;107.867;65229.0
10697;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;34497.0;386.0;157974.0;6681.0;0.0;82884500.0;72478200.0;9990720.0;6369610.0;1766810.0;386584.0;184.0;331903000.0;14036800.0;0.0;39450.0;4755230.0;553.217;286500.0
10698;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7163.0;196.0;5565.0;3575.0;0.0;2873650.0;2456910.0;338163.0;207608.0;140188.0;20580.0;60.0;1908800.0;1226220.0;0.0;8378.0;985938.0;56.0167;62564.0
10699;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27363.0;320.0;88744.0;3770.0;0.0;72470900.0;62825400.0;8372950.0;5426060.0;1566140.0;353584.0;154.0;203756000.0;8655920.0;0.0;31564.0;3646770.0;499.033;222329.0
10700;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSI;SINOP;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4189.0;12.0;0.0;0.0;0.0;7646220.0;6723340.0;826408.0;571365.0;201113.0;49755.0;31.0;0.0;0.0;0.0;4764.0;514900.0;77.65;41825.0
10701;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;248.0;0.0;0.0;0.0;0.0;405594.0;221445.0;39393.0;17510.0;9312.0;2331.0;1.0;0.0;0.0;0.0;174.0;16900.0;3.36667;1721.0
10702;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;18872.0;107.0;83673.0;39.0;0.0;51580400.0;43990600.0;6181410.0;3941610.0;1167690.0;247086.0;106.0;195042000.0;90909.0;0.0;22128.0;2651830.0;354.017;191902.0
10703;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32345.0;420.0;15.0;0.0;0.0;0.0;0.0;0.0;11.3;0.0
10704;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7276.0;198.0;3585.0;305.0;0.0;3928680.0;3055920.0;383759.0;260698.0;151038.0;22680.0;54.0;1505700.0;128100.0;0.0;9354.0;913715.0;58.5;71486.0
10705;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;255552.0;219252.0;24538.0;17394.0;5291.0;1452.0;1.0;0.0;0.0;0.0;176.0;16900.0;2.28333;0.0
10706;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;37488.0;364.0;175210.0;7017.0;0.0;62862900.0;54432600.0;7415990.0;4759250.0;1449920.0;306372.0;211.0;254405000.0;10188700.0;0.0;43294.0;5107460.0;481.617;290984.0
10707;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8618.0;28.0;41861.0;170.0;0.0;21602900.0;17925400.0;2175380.0;1605330.0;558213.0;126880.0;61.0;87070900.0;353600.0;0.0;10386.0;1045860.0;186.5;83596.0
10708;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBUL;UBERLÂNDIA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11240.0;154.0;7996.0;433.0;0.0;7377060.0;6047120.0;731018.0;522254.0;252202.0;43040.0;80.0;4301850.0;232954.0;0.0;13712.0;1358800.0;97.0;119818.0
10709;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4353.0;31.0;1578.0;436.0;0.0;5959000.0;4844890.0;610473.0;405947.0;162270.0;34503.0;31.0;1756310.0;485268.0;0.0;5354.0;548509.0;57.3167;36693.0
10710;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27537.0;316.0;46662.0;2423.0;0.0;26285800.0;20102000.0;3032160.0;1751540.0;739608.0;130670.0;179.0;34063300.0;1768790.0;0.0;36008.0;4153650.0;259.233;287553.0
10713;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SDSC;SÃO CARLOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9778.0;1135.0;5.0;0.0;0.0;0.0;0.0;0.0;4.76667;0.0
10717;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8932.0;64.0;13860.0;182.0;0.0;12669000.0;11040000.0;1284550.0;946945.0;390230.0;76632.0;62.0;17131000.0;224952.0;0.0;10250.0;1039300.0;130.4;82403.0
10718;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;216978.0;204508.0;21074.0;17373.0;9240.0;1247.0;1.0;122206.0;0.0;0.0;174.0;16900.0;2.91667;0.0
10720;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7683.0;30.0;9237.0;4.0;0.0;10584700.0;9711310.0;1116330.0;826557.0;342744.0;66992.0;53.0;11675600.0;5056.0;0.0;8374.0;883200.0;118.75;68482.0
10721;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3555.0;26.0;4536.0;2.0;0.0;6049660.0;4091800.0;602104.0;349226.0;174084.0;35681.0;31.0;5220940.0;2302.0;0.0;5256.0;523136.0;61.85;32261.0
10722;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;138.0;0.0;0.0;0.0;0.0;346956.0;275172.0;33698.0;23545.0;11389.0;1994.0;1.0;0.0;0.0;0.0;174.0;16900.0;3.11667;1458.0
10723;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5086.0;21.0;4318.0;8.0;0.0;13579100.0;10141500.0;1373080.0;876581.0;375881.0;81754.0;41.0;8610090.0;15952.0;0.0;6810.0;688619.0;124.717;53852.0
10724;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJA;JAGUARUNA;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3238.0;36.0;0.0;0.0;0.0;3274180.0;2062610.0;334056.0;176449.0;130583.0;19747.0;31.0;0.0;0.0;0.0;5140.0;524442.0;46.4167;34173.0
10725;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9339.0;61.0;0.0;0.0;0.0;25580000.0;22189500.0;2491660.0;1878260.0;696381.0;147312.0;62.0;0.0;0.0;0.0;10766.0;1048690.0;217.65;90100.0
10726;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7081.0;94.0;5160.0;6.0;0.0;15057300.0;12129800.0;1552070.0;1024610.0;376769.0;82224.0;48.0;8839080.0;10278.0;0.0;8790.0;906070.0;127.017;61919.0
